# x z lx lz
0.0059998 -0.0179994 -0.027414 0.325526
0.0059998 -0.0174994 -0.0279375 0.322483
0.0059998 -0.0169994 -0.027995 0.31938
0.0059998 -0.0164994 -0.028236 0.316956
0.0059998 -0.0159995 -0.028282 0.314645
0.0059998 -0.0154995 -0.0280775 0.311172
0.0059998 -0.0149995 -0.026763 0.309879
0.0059998 -0.0144995 -0.0286425 0.306142
0.0059998 -0.0139995 -0.0281265 0.305675
0.0059998 -0.0134996 -0.0271175 0.303876
0.0059998 -0.0129996 -0.0287075 0.301568
0.0059998 -0.0124996 -0.0290565 0.299171
0.0059998 -0.0119996 -0.0287845 0.297877
0.0059998 -0.0114996 -0.029342 0.296663
0.0059998 -0.0109996 -0.0299475 0.29527
0.0059998 -0.0104996 -0.030694 0.293342
0.0059998 -0.00999967 -0.031011 0.290458
0.0059998 -0.00949968 -0.03041 0.288734
0.0059998 -0.0089997 -0.0303025 0.287654
0.0059998 -0.00849972 -0.0304375 0.285498
0.0059998 -0.00799973 -0.030725 0.285274
0.0059998 -0.00749975 -0.031152 0.283651
0.0059998 -0.00699977 -0.0319515 0.282252
0.0059998 -0.00649978 -0.032199 0.281706
0.0059998 -0.0059998 -0.030864 0.279082
0.0059998 -0.00549982 -0.0316755 0.277794
0.0059998 -0.00499983 -0.0320105 0.27673
0.0059998 -0.00449985 -0.0323565 0.275427
0.0059998 -0.00399987 -0.0316005 0.273508
0.0059998 -0.00349988 -0.0307445 0.272001
0.0059998 -0.0029999 -0.0307765 0.271632
0.0059998 -0.00249992 -0.0309115 0.270649
0.0059998 -0.00199993 -0.0309115 0.269732
0.0059998 -0.00149995 -0.0311045 0.268361
0.0059998 -0.000999967 -0.032211 0.26688
0.0059998 -0.000499983 -0.0306095 0.265442
0.0059998 0 -0.0298705 0.265269
0.0059998 0.000499983 -0.0314515 0.265444
0.0059998 0.000999967 -0.033091 0.264041
0.0059998 0.00149995 -0.0327745 0.261522
0.0059998 0.00199993 -0.032478 0.259769
0.0059998 0.00249992 -0.0320125 0.258729
0.0059998 0.0029999 -0.0327975 0.257466
0.0059998 0.00349988 -0.0330995 0.25618
0.0059998 0.00399987 -0.031513 0.253892
0.0059998 0.00449985 -0.0316725 0.253176
0.0059998 0.00499983 -0.031087 0.252765
0.0059998 0.00549982 -0.0307915 0.252276
0.0059998 0.0059998 -0.0320625 0.251374
0.0059998 0.00649978 -0.0326445 0.248693
0.0059998 0.00699977 -0.032178 0.246165
0.0059998 0.00749975 -0.0309315 0.244757
0.0059998 0.00799973 -0.0308825 0.244206
0.0059998 0.00849972 -0.030845 0.242867
0.0059998 0.0089997 -0.030732 0.241176
0.0059998 0.00949968 -0.0308375 0.239635
0.0059998 0.00999967 -0.0312905 0.238023
0.0059998 0.0104996 -0.031871 0.236239
0.0059998 0.0109996 -0.0325725 0.234639
0.0059998 0.0114996 -0.032734 0.231827
0.0059998 0.0119996 -0.032148 0.230458
0.0059998 0.0124996 -0.030533 0.228193
0.0059998 0.0129996 -0.0310245 0.226077
0.0059998 0.0134996 -0.030876 0.223673
0.0059998 0.0139995 -0.0298495 0.221142
0.0059998 0.0144995 -0.0302165 0.219577
0.0059998 0.0149995 -0.0299135 0.218006
0.0059998 0.0154995 -0.0296995 0.215327
0.0059998 0.0159995 -0.0292905 0.21251
0.0059998 0.0164994 -0.028776 0.208462
0.0059998 0.0169994 -0.0281745 0.204592
0.0059998 0.0174994 -0.028378 0.202584
0.0059998 0.0179994 -0.0282625 0.201453
0.0059998 0.0184994 -0.0282215 0.199292
0.0059998 0.0189994 -0.026345 0.19543
0.0059998 0.0194993 -0.028736 0.191062
0.0059998 0.0199993 -0.0285975 0.188153
0.0059998 0.0204993 -0.0273135 0.183866
0.0059998 0.0209993 -0.026364 0.179685
0.0059998 0.0214993 -0.026192 0.176572
0.0059998 0.0219993 -0.0263805 0.172475
0.0059998 0.0224992 -0.026637 0.168522
0.0059998 0.0229992 -0.0264425 0.163976
0.0059998 0.0234992 -0.0258805 0.159203
0.0059998 0.0239992 -0.0251205 0.154817
0.0059998 0.0244992 -0.024568 0.149658
0.0059998 0.0249992 -0.0240965 0.144536
0.0059998 0.0254992 -0.023505 0.1395
0.0059998 0.0259991 -0.0226705 0.13355
0.0059998 0.0264991 -0.0228865 0.128729
0.0059998 0.0269991 -0.022716 0.123151
0.0059998 0.0274991 -0.022187 0.116959
0.0059998 0.0279991 -0.021134 0.110693
0.0059998 0.0284991 -0.0207075 0.104318
0.0059998 0.028999 -0.0205935 0.098559
0.0059998 0.029499 -0.0200795 0.0922125
0.0059998 0.029999 -0.0235715 0.0875955
0.00649978 -0.029999 0.007582 0.500117
0.00649978 -0.029499 -0.017158 0.495092
0.00649978 -0.028999 -0.0258055 0.486874
0.00649978 -0.0284991 -0.0264145 0.480106
0.00649978 -0.0279991 -0.0252615 0.474526
0.00649978 -0.0274991 -0.0254285 0.465548
0.00649978 -0.0269991 -0.024407 0.458889
0.00649978 -0.0264991 -0.024324 0.453033
0.00649978 -0.0259991 -0.027686 0.45077
0.00649978 -0.0254992 -0.0258215 0.444516
0.00649978 -0.0249992 -0.025525 0.437505
0.00649978 -0.0244992 -0.028585 0.434349
0.00649978 -0.0239992 -0.029859 0.429559
0.00649978 -0.0234992 -0.0297225 0.422851
0.00649978 -0.0229992 -0.0298945 0.418803
0.00649978 -0.0224992 -0.03043 0.41449
0.00649978 -0.0219993 -0.0299365 0.409809
0.00649978 -0.0214993 -0.03011 0.406406
0.00649978 -0.0209993 -0.0326505 0.402121
0.00649978 -0.0204993 -0.034166 0.396866
0.00649978 -0.0199993 -0.0329705 0.392932
0.00649978 -0.0194993 -0.029948 0.389873
0.00649978 -0.0189994 -0.0309265 0.386699
0.00649978 -0.0184994 -0.0312035 0.383273
0.00649978 -0.0179994 -0.032978 0.380547
0.00649978 -0.0174994 -0.0349445 0.377864
0.00649978 -0.0169994 -0.0353595 0.374436
0.00649978 -0.0164994 -0.0358375 0.371532
0.00649978 -0.0159995 -0.036137 0.368766
0.00649978 -0.0154995 -0.0364595 0.365524
0.00649978 -0.0149995 -0.0364435 0.360875
0.00649978 -0.0144995 -0.0350285 0.359983
0.00649978 -0.0139995 -0.034141 0.358335
0.00649978 -0.0134996 -0.0344845 0.355601
0.00649978 -0.0129996 -0.0380175 0.35287
0.00649978 -0.0124996 -0.0369535 0.347832
0.00649978 -0.0119996 -0.0358105 0.346092
0.00649978 -0.0114996 -0.037616 0.347129
0.00649978 -0.0109996 -0.038532 0.342863
0.00649978 -0.0104996 -0.038804 0.341423
0.00649978 -0.00999967 -0.038673 0.340894
0.00649978 -0.00949968 -0.038354 0.338697
0.00649978 -0.0089997 -0.0383915 0.337278
0.00649978 -0.00849972 -0.0381995 0.335263
0.00649978 -0.00799973 -0.0382025 0.334134
0.00649978 -0.00749975 -0.0389975 0.332692
0.00649978 -0.00699977 -0.04038 0.331757
0.00649978 -0.00649978 -0.0408875 0.330199
0.00649978 -0.0059998 -0.0397985 0.327186
0.00649978 -0.00549982 -0.0396685 0.325007
0.00649978 -0.00499983 -0.039647 0.324503
0.00649978 -0.00449985 -0.0400695 0.323693
0.00649978 -0.00399987 -0.0409035 0.322304
0.00649978 -0.00349988 -0.0403365 0.320603
0.00649978 -0.0029999 -0.039772 0.318466
0.00649978 -0.00249992 -0.0394115 0.317605
0.00649978 -0.00199993 -0.03938 0.316213
0.00649978 -0.00149995 -0.0397635 0.313782
0.00649978 -0.000999967 -0.040706 0.313231
0.00649978 -0.000499983 -0.0411825 0.311154
0.00649978 0 -0.0392775 0.310982
0.00649978 0.000499983 -0.039434 0.309377
0.00649978 0.000999967 -0.041196 0.306023
0.00649978 0.00149995 -0.0407135 0.306365
0.00649978 0.00199993 -0.042261 0.304349
0.00649978 0.00249992 -0.0410495 0.302985
0.00649978 0.0029999 -0.0403545 0.302368
0.00649978 0.00349988 -0.0406155 0.300775
0.00649978 0.00399987 -0.0403345 0.299092
0.00649978 0.00449985 -0.0397585 0.297094
0.00649978 0.00499983 -0.038209 0.295605
0.00649978 0.00549982 -0.0377325 0.2956
0.00649978 0.0059998 -0.040701 0.294591
0.00649978 0.00649978 -0.043059 0.292152
0.00649978 0.00699977 -0.0418605 0.289487
0.00649978 0.00749975 -0.0394725 0.288174
0.00649978 0.00799973 -0.039842 0.287084
0.00649978 0.00849972 -0.0399025 0.285051
0.00649978 0.0089997 -0.0391825 0.282368
0.00649978 0.00949968 -0.0387185 0.280363
0.00649978 0.00999967 -0.039258 0.278867
0.00649978 0.0104996 -0.0401765 0.276965
0.00649978 0.0109996 -0.040438 0.273873
0.00649978 0.0114996 -0.0405715 0.271582
0.00649978 0.0119996 -0.039656 0.27135
0.00649978 0.0124996 -0.040109 0.270114
0.00649978 0.0129996 -0.04133 0.267198
0.00649978 0.0134996 -0.038938 0.262875
0.00649978 0.0139995 -0.0380335 0.260196
0.00649978 0.0144995 -0.037909 0.258142
0.00649978 0.0149995 -0.0377055 0.256516
0.00649978 0.0154995 -0.038253 0.253779
0.00649978 0.0159995 -0.038427 0.250663
0.00649978 0.0164994 -0.0377375 0.245501
0.00649978 0.0169994 -0.0371395 0.241045
0.00649978 0.0174994 -0.0357215 0.238713
0.00649978 0.0179994 -0.0351325 0.235916
0.00649978 0.0184994 -0.035038 0.23402
0.00649978 0.0189994 -0.035062 0.2287
0.00649978 0.0194993 -0.035879 0.224052
0.00649978 0.0199993 -0.0355575 0.22085
0.00649978 0.0204993 -0.034666 0.215841
0.00649978 0.0209993 -0.033647 0.210962
0.00649978 0.0214993 -0.0330925 0.206425
0.00649978 0.0219993 -0.0332035 0.20274
0.00649978 0.0224992 -0.033342 0.197446
0.00649978 0.0229992 -0.0328295 0.192453
0.00649978 0.0234992 -0.032179 0.187378
0.00649978 0.0239992 -0.03159 0.18181
0.00649978 0.0244992 -0.03101 0.176259
0.00649978 0.0249992 -0.0304935 0.170362
0.00649978 0.0254992 -0.0297435 0.164403
0.00649978 0.0259991 -0.029219 0.157627
0.00649978 0.0264991 -0.028713 0.150512
0.00649978 0.0269991 -0.027786 0.144268
0.00649978 0.0274991 -0.0280245 0.138494
0.00649978 0.0279991 -0.026978 0.131264
0.00649978 0.0284991 -0.026575 0.12355
0.00649978 0.028999 -0.026033 0.115326
0.00649978 0.029499 -0.027569 0.109627
0.00649978 0.029999 -0.0319295 0.104937
0.00699977 -0.029999 0.007499 0.575276
0.00699977 -0.029499 -0.020782 0.569434
0.00699977 -0.028999 -0.0302675 0.562664
0.00699977 -0.0284991 -0.0279955 0.555741
0.00699977 -0.0279991 -0.030262 0.551581
0.00699977 -0.0274991 -0.031636 0.54319
0.00699977 -0.0269991 -0.0277475 0.536027
0.00699977 -0.0264991 -0.0302115 0.528527
0.00699977 -0.0259991 -0.0326315 0.521233
0.00699977 -0.0254992 -0.0351105 0.517196
0.00699977 -0.0249992 -0.035163 0.509346
0.00699977 -0.0244992 -0.0353525 0.501375
0.00699977 -0.0239992 -0.037037 0.497258
0.00699977 -0.0234992 -0.0370185 0.490368
0.00699977 -0.0229992 -0.036768 0.484168
0.00699977 -0.0224992 -0.03674 0.480093
0.00699977 -0.0219993 -0.0376625 0.474917
0.00699977 -0.0214993 -0.039108 0.470338
0.00699977 -0.0209993 -0.0404375 0.463121
0.00699977 -0.0204993 -0.0391285 0.45929
0.00699977 -0.0199993 -0.0401115 0.455484
0.00699977 -0.0194993 -0.041355 0.454172
0.00699977 -0.0189994 -0.0398765 0.44863
0.00699977 -0.0184994 -0.039451 0.443093
0.00699977 -0.0179994 -0.0406745 0.438834
0.00699977 -0.0174994 -0.0428925 0.436114
0.00699977 -0.0169994 -0.044084 0.433683
0.00699977 -0.0164994 -0.04463 0.43048
0.00699977 -0.0159995 -0.0449535 0.427229
0.00699977 -0.0154995 -0.045341 0.424248
0.00699977 -0.0149995 -0.044706 0.42045
0.00699977 -0.0144995 -0.04377 0.417456
0.00699977 -0.0139995 -0.0445365 0.41529
0.00699977 -0.0134996 -0.0456365 0.411796
0.00699977 -0.0129996 -0.047713 0.408959
0.00699977 -0.0124996 -0.0478185 0.405377
0.00699977 -0.0119996 -0.04524 0.40353
0.00699977 -0.0114996 -0.0465245 0.399762
0.00699977 -0.0109996 -0.047157 0.398184
0.00699977 -0.0104996 -0.0465585 0.396735
0.00699977 -0.00999967 -0.0470615 0.394693
0.00699977 -0.00949968 -0.047558 0.392912
0.00699977 -0.0089997 -0.0475575 0.39046
0.00699977 -0.00849972 -0.0477805 0.388997
0.00699977 -0.00799973 -0.0477335 0.385472
0.00699977 -0.00749975 -0.0485055 0.384393
0.00699977 -0.00699977 -0.049894 0.383246
0.00699977 -0.00649978 -0.049838 0.380622
0.00699977 -0.0059998 -0.049878 0.379429
0.00699977 -0.00549982 -0.0491065 0.377485
0.00699977 -0.00499983 -0.0489065 0.375168
0.00699977 -0.00449985 -0.049565 0.374468
0.00699977 -0.00399987 -0.050197 0.372653
0.00699977 -0.00349988 -0.0503735 0.370468
0.00699977 -0.0029999 -0.04916 0.369478
0.00699977 -0.00249992 -0.049041 0.368165
0.00699977 -0.00199993 -0.050516 0.366749
0.00699977 -0.00149995 -0.050731 0.364368
0.00699977 -0.000999967 -0.0506885 0.362989
0.00699977 -0.000499983 -0.049647 0.362992
0.00699977 0 -0.048745 0.360933
0.00699977 0.000499983 -0.050753 0.357561
0.00699977 0.000999967 -0.0510915 0.355622
0.00699977 0.00149995 -0.049685 0.355756
0.00699977 0.00199993 -0.050511 0.354938
0.00699977 0.00249992 -0.0504985 0.353669
0.00699977 0.0029999 -0.050635 0.351354
0.00699977 0.00349988 -0.0508955 0.348993
0.00699977 0.00399987 -0.052231 0.347867
0.00699977 0.00449985 -0.050979 0.34511
0.00699977 0.00499983 -0.048942 0.341882
0.00699977 0.00549982 -0.0487755 0.34195
0.00699977 0.0059998 -0.0502565 0.340071
0.00699977 0.00649978 -0.0507845 0.338077
0.00699977 0.00699977 -0.048731 0.335897
0.00699977 0.00749975 -0.0495075 0.334578
0.00699977 0.00799973 -0.0500865 0.33322
0.00699977 0.00849972 -0.050548 0.330151
0.00699977 0.0089997 -0.049238 0.327501
0.00699977 0.00949968 -0.048537 0.325283
0.00699977 0.00999967 -0.049046 0.323352
0.00699977 0.0104996 -0.049492 0.320823
0.00699977 0.0109996 -0.0490745 0.317592
0.00699977 0.0114996 -0.048888 0.316269
0.00699977 0.0119996 -0.047831 0.312962
0.00699977 0.0124996 -0.0493165 0.311563
0.00699977 0.0129996 -0.0510305 0.310215
0.00699977 0.0134996 -0.0487465 0.304001
0.00699977 0.0139995 -0.0475925 0.302268
0.00699977 0.0144995 -0.046871 0.299962
0.00699977 0.0149995 -0.0469655 0.296559
0.00699977 0.0154995 -0.047488 0.293432
0.00699977 0.0159995 -0.0478735 0.28973
0.00699977 0.0164994 -0.0483855 0.285941
0.00699977 0.0169994 -0.047327 0.281915
0.00699977 0.0174994 -0.043943 0.277757
0.00699977 0.0179994 -0.044263 0.273487
0.00699977 0.0184994 -0.0446255 0.268975
0.00699977 0.0189994 -0.0438865 0.264301
0.00699977 0.0194993 -0.0443735 0.259775
0.00699977 0.0199993 -0.0439485 0.254878
0.00699977 0.0204993 -0.042573 0.251713
0.00699977 0.0209993 -0.041988 0.245926
0.00699977 0.0214993 -0.041225 0.240177
0.00699977 0.0219993 -0.0407435 0.234274
0.00699977 0.0224992 -0.0411125 0.228925
0.00699977 0.0229992 -0.040254 0.223503
0.00699977 0.0234992 -0.039561 0.217532
0.00699977 0.0239992 -0.039099 0.211531
0.00699977 0.0244992 -0.0387055 0.20532
0.00699977 0.0249992 -0.0380995 0.198482
0.00699977 0.0254992 -0.037277 0.191546
0.00699977 0.0259991 -0.036738 0.183679
0.00699977 0.0264991 -0.0358915 0.176759
0.00699977 0.0269991 -0.035025 0.168534
0.00699977 0.0274991 -0.034513 0.160476
0.00699977 0.0279991 -0.0339535 0.152685
0.00699977 0.0284991 -0.033429 0.144309
0.00699977 0.028999 -0.032968 0.135378
0.00699977 0.029499 -0.0322765 0.125914
0.00699977 0.029999 -0.0381645 0.122777
0.00749975 -0.029999 0.0017045 0.653053
0.00749975 -0.029499 -0.026302 0.654248
0.00749975 -0.028999 -0.0351165 0.646357
0.00749975 -0.0284991 -0.0337155 0.638826
0.00749975 -0.0279991 -0.038036 0.627315
0.00749975 -0.0274991 -0.0371575 0.623239
0.00749975 -0.0269991 -0.0379385 0.616087
0.00749975 -0.0264991 -0.0385575 0.605983
0.00749975 -0.0259991 -0.038226 0.596373
0.00749975 -0.0254992 -0.0408735 0.590744
0.00749975 -0.0249992 -0.042879 0.583905
0.00749975 -0.0244992 -0.042532 0.57497
0.00749975 -0.0239992 -0.043662 0.569495
0.00749975 -0.0234992 -0.044581 0.563415
0.00749975 -0.0229992 -0.045206 0.555434
0.00749975 -0.0224992 -0.044335 0.549515
0.00749975 -0.0219993 -0.045554 0.543057
0.00749975 -0.0214993 -0.0478295 0.539193
0.00749975 -0.0209993 -0.048353 0.532593
0.00749975 -0.0204993 -0.042883 0.529675
0.00749975 -0.0199993 -0.0465635 0.525344
0.00749975 -0.0194993 -0.0498335 0.521266
0.00749975 -0.0189994 -0.051654 0.515707
0.00749975 -0.0184994 -0.0499375 0.509626
0.00749975 -0.0179994 -0.0506575 0.503491
0.00749975 -0.0174994 -0.0514785 0.498966
0.00749975 -0.0169994 -0.052552 0.497304
0.00749975 -0.0164994 -0.0552545 0.493658
0.00749975 -0.0159995 -0.0553475 0.490326
0.00749975 -0.0154995 -0.055116 0.486205
0.00749975 -0.0149995 -0.0550725 0.482895
0.00749975 -0.0144995 -0.0551425 0.478814
0.00749975 -0.0139995 -0.0557655 0.474784
0.00749975 -0.0134996 -0.0572715 0.471527
0.00749975 -0.0129996 -0.058273 0.467589
0.00749975 -0.0124996 -0.05953 0.46614
0.00749975 -0.0119996 -0.0590485 0.463013
0.00749975 -0.0114996 -0.0570815 0.459509
0.00749975 -0.0109996 -0.056753 0.458251
0.00749975 -0.0104996 -0.057419 0.455222
0.00749975 -0.00999967 -0.057793 0.452572
0.00749975 -0.00949968 -0.0583225 0.450785
0.00749975 -0.0089997 -0.058352 0.447979
0.00749975 -0.00849972 -0.0585525 0.446056
0.00749975 -0.00799973 -0.0591295 0.443292
0.00749975 -0.00749975 -0.05872 0.44007
0.00749975 -0.00699977 -0.0602935 0.438152
0.00749975 -0.00649978 -0.061586 0.437106
0.00749975 -0.0059998 -0.061683 0.436603
0.00749975 -0.00549982 -0.0603835 0.434598
0.00749975 -0.00499983 -0.060754 0.431779
0.00749975 -0.00449985 -0.0603315 0.429069
0.00749975 -0.00399987 -0.0618715 0.427541
0.00749975 -0.00349988 -0.0610935 0.42559
0.00749975 -0.0029999 -0.0595875 0.424311
0.00749975 -0.00249992 -0.0605305 0.422112
0.00749975 -0.00199993 -0.0619195 0.420251
0.00749975 -0.00149995 -0.062339 0.417402
0.00749975 -0.000999967 -0.0611815 0.416506
0.00749975 -0.000499983 -0.061281 0.416216
0.00749975 0 -0.063822 0.412908
0.00749975 0.000499983 -0.062036 0.412168
0.00749975 0.000999967 -0.06187 0.408018
0.00749975 0.00149995 -0.061578 0.408623
0.00749975 0.00199993 -0.061725 0.407887
0.00749975 0.00249992 -0.062104 0.404907
0.00749975 0.0029999 -0.062405 0.402289
0.00749975 0.00349988 -0.062542 0.40093
0.00749975 0.00399987 -0.0635605 0.399647
0.00749975 0.00449985 -0.0625225 0.398102
0.00749975 0.00499983 -0.062747 0.39642
0.00749975 0.00549982 -0.0621955 0.392586
0.00749975 0.0059998 -0.063053 0.390805
0.00749975 0.00649978 -0.0638375 0.38687
0.00749975 0.00699977 -0.0624225 0.384643
0.00749975 0.00749975 -0.059849 0.383998
0.00749975 0.00799973 -0.062017 0.382548
0.00749975 0.00849972 -0.0634745 0.37969
0.00749975 0.0089997 -0.061138 0.376871
0.00749975 0.00949968 -0.0605435 0.374486
0.00749975 0.00999967 -0.0609795 0.371721
0.00749975 0.0104996 -0.060435 0.368011
0.00749975 0.0109996 -0.060232 0.365153
0.00749975 0.0114996 -0.0589675 0.363941
0.00749975 0.0119996 -0.058048 0.361415
0.00749975 0.0124996 -0.058921 0.358399
0.00749975 0.0129996 -0.0595725 0.355577
0.00749975 0.0134996 -0.0593935 0.351927
0.00749975 0.0139995 -0.0583335 0.348641
0.00749975 0.0144995 -0.0577455 0.344067
0.00749975 0.0149995 -0.057061 0.339292
0.00749975 0.0154995 -0.0581925 0.336651
0.00749975 0.0159995 -0.058244 0.33163
0.00749975 0.0164994 -0.057529 0.328369
0.00749975 0.0169994 -0.05716 0.324819
0.00749975 0.0174994 -0.0570695 0.320009
0.00749975 0.0179994 -0.0567 0.315441
0.00749975 0.0184994 -0.055837 0.310384
0.00749975 0.0189994 -0.0534725 0.303919
0.00749975 0.0194993 -0.053893 0.299185
0.00749975 0.0199993 -0.053748 0.293578
0.00749975 0.0204993 -0.052442 0.289631
0.00749975 0.0209993 -0.05217 0.283268
0.00749975 0.0214993 -0.051336 0.276411
0.00749975 0.0219993 -0.05052 0.269559
0.00749975 0.0224992 -0.049499 0.263244
0.00749975 0.0229992 -0.0486855 0.257089
0.00749975 0.0234992 -0.0481085 0.250513
0.00749975 0.0239992 -0.047704 0.243287
0.00749975 0.0244992 -0.047413 0.236546
0.00749975 0.0249992 -0.047226 0.229584
0.00749975 0.0254992 -0.0458665 0.219271
0.00749975 0.0259991 -0.044792 0.211794
0.00749975 0.0264991 -0.0439395 0.202844
0.00749975 0.0269991 -0.042903 0.194074
0.00749975 0.0274991 -0.0421415 0.18517
0.00749975 0.0279991 -0.041435 0.176051
0.00749975 0.0284991 -0.040961 0.166497
0.00749975 0.028999 -0.040709 0.1566
0.00749975 0.029499 -0.0395835 0.146152
0.00749975 0.029999 -0.044763 0.14134
0.00799973 -0.029999 -0.011161 0.734648
0.00799973 -0.029499 -0.041497 0.745652
0.00799973 -0.028999 -0.040703 0.734017
0.00799973 -0.0284991 -0.0415215 0.72653
0.00799973 -0.0279991 -0.0428555 0.716086
0.00799973 -0.0274991 -0.044394 0.706187
0.00799973 -0.0269991 -0.047425 0.698546
0.00799973 -0.0264991 -0.0502015 0.684891
0.00799973 -0.0259991 -0.0467175 0.677026
0.00799973 -0.0254992 -0.051457 0.667175
0.00799973 -0.0249992 -0.0526405 0.661234
0.00799973 -0.0244992 -0.051126 0.653597
0.00799973 -0.0239992 -0.0525785 0.646521
0.00799973 -0.0234992 -0.0544225 0.640401
0.00799973 -0.0229992 -0.05539 0.633129
0.00799973 -0.0224992 -0.0554165 0.626258
0.00799973 -0.0219993 -0.056124 0.618248
0.00799973 -0.0214993 -0.0567035 0.612101
0.00799973 -0.0209993 -0.0579635 0.606343
0.00799973 -0.0204993 -0.060945 0.593641
0.00799973 -0.0199993 -0.057596 0.597163
0.00799973 -0.0194993 -0.0610615 0.592126
0.00799973 -0.0189994 -0.063261 0.586723
0.00799973 -0.0184994 -0.063678 0.58012
0.00799973 -0.0179994 -0.0629085 0.571604
0.00799973 -0.0174994 -0.0621445 0.567002
0.00799973 -0.0169994 -0.062529 0.563908
0.00799973 -0.0164994 -0.065279 0.561094
0.00799973 -0.0159995 -0.0666435 0.557594
0.00799973 -0.0154995 -0.0671055 0.553537
0.00799973 -0.0149995 -0.0673195 0.54887
0.00799973 -0.0144995 -0.0678285 0.544063
0.00799973 -0.0139995 -0.068422 0.540485
0.00799973 -0.0134996 -0.06917 0.534806
0.00799973 -0.0129996 -0.069703 0.532073
0.00799973 -0.0124996 -0.070899 0.529554
0.00799973 -0.0119996 -0.07074 0.527503
0.00799973 -0.0114996 -0.0704535 0.524473
0.00799973 -0.0109996 -0.070323 0.521173
0.00799973 -0.0104996 -0.0710015 0.51735
0.00799973 -0.00999967 -0.0715125 0.514259
0.00799973 -0.00949968 -0.071815 0.512513
0.00799973 -0.0089997 -0.0724455 0.509732
0.00799973 -0.00849972 -0.0707225 0.506777
0.00799973 -0.00799973 -0.072215 0.503733
0.00799973 -0.00749975 -0.0722965 0.500915
0.00799973 -0.00699977 -0.072462 0.498208
0.00799973 -0.00649978 -0.0728395 0.496976
0.00799973 -0.0059998 -0.073406 0.495819
0.00799973 -0.00549982 -0.073979 0.493936
0.00799973 -0.00499983 -0.0742005 0.491192
0.00799973 -0.00449985 -0.0740305 0.48853
0.00799973 -0.00399987 -0.0746845 0.486339
0.00799973 -0.00349988 -0.074867 0.485552
0.00799973 -0.0029999 -0.073679 0.482943
0.00799973 -0.00249992 -0.074189 0.480401
0.00799973 -0.00199993 -0.075597 0.477475
0.00799973 -0.00149995 -0.074657 0.475425
0.00799973 -0.000999967 -0.073148 0.474084
0.00799973 -0.000499983 -0.0742965 0.472981
0.00799973 0 -0.074158 0.47199
0.00799973 0.000499983 -0.0737535 0.470323
0.00799973 0.000999967 -0.0752595 0.465216
0.00799973 0.00149995 -0.074712 0.465007
0.00799973 0.00199993 -0.075201 0.462194
0.00799973 0.00249992 -0.0758835 0.459663
0.00799973 0.0029999 -0.0758 0.457394
0.00799973 0.00349988 -0.075261 0.455223
0.00799973 0.00399987 -0.0759765 0.453932
0.00799973 0.00449985 -0.075296 0.452949
0.00799973 0.00499983 -0.0759975 0.450356
0.00799973 0.00549982 -0.0757265 0.446819
0.00799973 0.0059998 -0.0760765 0.443825
0.00799973 0.00649978 -0.0762655 0.441754
0.00799973 0.00699977 -0.075195 0.440474
0.00799973 0.00749975 -0.073092 0.438628
0.00799973 0.00799973 -0.0734635 0.434601
0.00799973 0.00849972 -0.0753 0.433555
0.00799973 0.0089997 -0.074178 0.431706
0.00799973 0.00949968 -0.0742405 0.426544
0.00799973 0.00999967 -0.0750955 0.423289
0.00799973 0.0104996 -0.074516 0.419733
0.00799973 0.0109996 -0.073711 0.416646
0.00799973 0.0114996 -0.0725075 0.413588
0.00799973 0.0119996 -0.070864 0.41022
0.00799973 0.0124996 -0.0717415 0.407486
0.00799973 0.0129996 -0.0722555 0.402039
0.00799973 0.0134996 -0.072235 0.399685
0.00799973 0.0139995 -0.071565 0.396952
0.00799973 0.0144995 -0.071045 0.39192
0.00799973 0.0149995 -0.0706145 0.38722
0.00799973 0.0154995 -0.070383 0.383045
0.00799973 0.0159995 -0.069431 0.378348
0.00799973 0.0164994 -0.0690455 0.374225
0.00799973 0.0169994 -0.068662 0.369617
0.00799973 0.0174994 -0.068021 0.364278
0.00799973 0.0179994 -0.067939 0.359067
0.00799973 0.0184994 -0.067603 0.353741
0.00799973 0.0189994 -0.0671485 0.347857
0.00799973 0.0194993 -0.0658825 0.34194
0.00799973 0.0199993 -0.0642755 0.335774
0.00799973 0.0204993 -0.063975 0.329682
0.00799973 0.0209993 -0.063619 0.322966
0.00799973 0.0214993 -0.0629865 0.315595
0.00799973 0.0219993 -0.0618435 0.307798
0.00799973 0.0224992 -0.059292 0.300382
0.00799973 0.0229992 -0.058747 0.294011
0.00799973 0.0234992 -0.058138 0.286187
0.00799973 0.0239992 -0.0574805 0.277838
0.00799973 0.0244992 -0.0568975 0.269264
0.00799973 0.0249992 -0.057412 0.262335
0.00799973 0.0254992 -0.056123 0.251648
0.00799973 0.0259991 -0.0533365 0.242619
0.00799973 0.0264991 -0.053459 0.231376
0.00799973 0.0269991 -0.0521175 0.221849
0.00799973 0.0274991 -0.0514235 0.211766
0.00799973 0.0279991 -0.0509915 0.201298
0.00799973 0.0284991 -0.049899 0.190137
0.00799973 0.028999 -0.048894 0.179019
0.00799973 0.029499 -0.048409 0.167742
0.00799973 0.029999 -0.054199 0.160821
0.00849972 -0.029999 -0.0089875 0.843103
0.00849972 -0.029499 -0.040925 0.841021
0.00849972 -0.028999 -0.0478615 0.828661
0.00849972 -0.0284991 -0.0499945 0.818318
